ImageName,isCancerous,cellType,trainValTest
./Image_classification_data/patch_images\11700.png,1,-1,0
./Image_classification_data/patch_images\11701.png,1,-1,0
./Image_classification_data/patch_images\11702.png,1,-1,0
./Image_classification_data/patch_images\11703.png,1,-1,0
./Image_classification_data/patch_images\11704.png,1,-1,0
./Image_classification_data/patch_images\11705.png,1,-1,0
./Image_classification_data/patch_images\11706.png,1,-1,0
./Image_classification_data/patch_images\11707.png,1,-1,0
./Image_classification_data/patch_images\11708.png,1,-1,0
./Image_classification_data/patch_images\11709.png,1,-1,0
./Image_classification_data/patch_images\11710.png,1,-1,0
./Image_classification_data/patch_images\11711.png,1,-1,0
./Image_classification_data/patch_images\11713.png,1,-1,0
./Image_classification_data/patch_images\11714.png,1,-1,0
./Image_classification_data/patch_images\11715.png,1,-1,0
./Image_classification_data/patch_images\11716.png,1,-1,0
./Image_classification_data/patch_images\11717.png,1,-1,0
./Image_classification_data/patch_images\11718.png,1,-1,0
./Image_classification_data/patch_images\11719.png,1,-1,0
./Image_classification_data/patch_images\11721.png,1,-1,0
./Image_classification_data/patch_images\11722.png,1,-1,0
./Image_classification_data/patch_images\11724.png,1,-1,0
./Image_classification_data/patch_images\11726.png,1,-1,0
./Image_classification_data/patch_images\11727.png,1,-1,0
./Image_classification_data/patch_images\11728.png,1,-1,0
./Image_classification_data/patch_images\11729.png,1,-1,0
./Image_classification_data/patch_images\11730.png,1,-1,0
./Image_classification_data/patch_images\11731.png,1,-1,0
./Image_classification_data/patch_images\11732.png,1,-1,0
./Image_classification_data/patch_images\11733.png,1,-1,0
./Image_classification_data/patch_images\11734.png,1,-1,0
./Image_classification_data/patch_images\11735.png,1,-1,0
./Image_classification_data/patch_images\11736.png,1,-1,0
./Image_classification_data/patch_images\11738.png,1,-1,0
./Image_classification_data/patch_images\11739.png,1,-1,0
./Image_classification_data/patch_images\12292.png,0,-1,0
./Image_classification_data/patch_images\12293.png,0,-1,0
./Image_classification_data/patch_images\12294.png,0,-1,0
./Image_classification_data/patch_images\12295.png,0,-1,0
./Image_classification_data/patch_images\12296.png,0,-1,0
./Image_classification_data/patch_images\12297.png,0,-1,0
./Image_classification_data/patch_images\12299.png,0,-1,0
./Image_classification_data/patch_images\12300.png,0,-1,0
./Image_classification_data/patch_images\12301.png,0,-1,0
./Image_classification_data/patch_images\12302.png,0,-1,0
./Image_classification_data/patch_images\12303.png,0,-1,0
./Image_classification_data/patch_images\12304.png,0,-1,0
./Image_classification_data/patch_images\12305.png,0,-1,0
./Image_classification_data/patch_images\12306.png,0,-1,0
./Image_classification_data/patch_images\12307.png,0,-1,0
./Image_classification_data/patch_images\12308.png,0,-1,0
./Image_classification_data/patch_images\12309.png,0,-1,0
./Image_classification_data/patch_images\12310.png,0,-1,0
./Image_classification_data/patch_images\12311.png,0,-1,0
./Image_classification_data/patch_images\12312.png,0,-1,0
./Image_classification_data/patch_images\12313.png,0,-1,0
./Image_classification_data/patch_images\12314.png,0,-1,0
./Image_classification_data/patch_images\12315.png,0,-1,0
./Image_classification_data/patch_images\12316.png,0,-1,0
./Image_classification_data/patch_images\12317.png,0,-1,0
./Image_classification_data/patch_images\12318.png,0,-1,0
./Image_classification_data/patch_images\12319.png,0,-1,0
./Image_classification_data/patch_images\12321.png,0,-1,0
./Image_classification_data/patch_images\12322.png,0,-1,0
./Image_classification_data/patch_images\12323.png,0,-1,0
./Image_classification_data/patch_images\12324.png,0,-1,0
./Image_classification_data/patch_images\12325.png,0,-1,0
./Image_classification_data/patch_images\12326.png,0,-1,0
./Image_classification_data/patch_images\12327.png,0,-1,0
./Image_classification_data/patch_images\12328.png,0,-1,0
./Image_classification_data/patch_images\12330.png,0,-1,0
./Image_classification_data/patch_images\12331.png,0,-1,0
./Image_classification_data/patch_images\12332.png,0,-1,0
./Image_classification_data/patch_images\12334.png,0,-1,0
./Image_classification_data/patch_images\12335.png,0,-1,0
./Image_classification_data/patch_images\12336.png,0,-1,0
./Image_classification_data/patch_images\12338.png,0,-1,0
./Image_classification_data/patch_images\12339.png,0,-1,0
./Image_classification_data/patch_images\12340.png,0,-1,0
./Image_classification_data/patch_images\12341.png,0,-1,0
./Image_classification_data/patch_images\12342.png,0,-1,0
./Image_classification_data/patch_images\12344.png,0,-1,0
./Image_classification_data/patch_images\12345.png,0,-1,0
./Image_classification_data/patch_images\12346.png,0,-1,0
./Image_classification_data/patch_images\12347.png,0,-1,0
./Image_classification_data/patch_images\12348.png,0,-1,0
./Image_classification_data/patch_images\12349.png,0,-1,0
./Image_classification_data/patch_images\12350.png,0,-1,0
./Image_classification_data/patch_images\12351.png,0,-1,0
./Image_classification_data/patch_images\12352.png,0,-1,0
./Image_classification_data/patch_images\12354.png,0,-1,0
./Image_classification_data/patch_images\12355.png,0,-1,0
./Image_classification_data/patch_images\12356.png,0,-1,0
./Image_classification_data/patch_images\12357.png,0,-1,0
./Image_classification_data/patch_images\12358.png,0,-1,0
./Image_classification_data/patch_images\12359.png,0,-1,0
./Image_classification_data/patch_images\12360.png,0,-1,0
./Image_classification_data/patch_images\12361.png,0,-1,0
./Image_classification_data/patch_images\12362.png,0,-1,0
./Image_classification_data/patch_images\12363.png,0,-1,0
./Image_classification_data/patch_images\12364.png,0,-1,0
./Image_classification_data/patch_images\12365.png,0,-1,0
./Image_classification_data/patch_images\12366.png,0,-1,0
./Image_classification_data/patch_images\12367.png,0,-1,0
./Image_classification_data/patch_images\12368.png,0,-1,0
./Image_classification_data/patch_images\12370.png,0,-1,0
./Image_classification_data/patch_images\12371.png,0,-1,0
./Image_classification_data/patch_images\12372.png,0,-1,0
./Image_classification_data/patch_images\12373.png,0,-1,0
./Image_classification_data/patch_images\12374.png,0,-1,0
./Image_classification_data/patch_images\12375.png,0,-1,0
./Image_classification_data/patch_images\12377.png,0,-1,0
./Image_classification_data/patch_images\12378.png,0,-1,0
./Image_classification_data/patch_images\12379.png,0,-1,0
./Image_classification_data/patch_images\12380.png,0,-1,0
./Image_classification_data/patch_images\12381.png,0,-1,0
./Image_classification_data/patch_images\12382.png,0,-1,0
./Image_classification_data/patch_images\12383.png,0,-1,0
./Image_classification_data/patch_images\12384.png,0,-1,0
./Image_classification_data/patch_images\12385.png,0,-1,0
./Image_classification_data/patch_images\12386.png,0,-1,0
./Image_classification_data/patch_images\12387.png,0,-1,0
./Image_classification_data/patch_images\12388.png,0,-1,0
./Image_classification_data/patch_images\12389.png,0,-1,0
./Image_classification_data/patch_images\12390.png,0,-1,0
./Image_classification_data/patch_images\12391.png,0,-1,0
./Image_classification_data/patch_images\12393.png,0,-1,0
./Image_classification_data/patch_images\12394.png,0,-1,0
./Image_classification_data/patch_images\12395.png,0,-1,0
./Image_classification_data/patch_images\12396.png,0,-1,0
./Image_classification_data/patch_images\12397.png,0,-1,0
./Image_classification_data/patch_images\12398.png,0,-1,0
./Image_classification_data/patch_images\12399.png,0,-1,0
./Image_classification_data/patch_images\12400.png,0,-1,0
./Image_classification_data/patch_images\12401.png,0,-1,0
./Image_classification_data/patch_images\12402.png,0,-1,0
./Image_classification_data/patch_images\12403.png,0,-1,0
./Image_classification_data/patch_images\12404.png,0,-1,0
./Image_classification_data/patch_images\12405.png,0,-1,0
./Image_classification_data/patch_images\12406.png,0,-1,0
./Image_classification_data/patch_images\12408.png,0,-1,0
./Image_classification_data/patch_images\12409.png,0,-1,0
./Image_classification_data/patch_images\12410.png,0,-1,0
./Image_classification_data/patch_images\12411.png,0,-1,0
./Image_classification_data/patch_images\12413.png,0,-1,0
./Image_classification_data/patch_images\12414.png,0,-1,0
./Image_classification_data/patch_images\12421.png,0,-1,0
./Image_classification_data/patch_images\12422.png,0,-1,0
./Image_classification_data/patch_images\12423.png,0,-1,0
./Image_classification_data/patch_images\12424.png,0,-1,0
./Image_classification_data/patch_images\12425.png,0,-1,0
./Image_classification_data/patch_images\12426.png,0,-1,0
./Image_classification_data/patch_images\12428.png,0,-1,0
./Image_classification_data/patch_images\12429.png,0,-1,0
./Image_classification_data/patch_images\12430.png,0,-1,0
./Image_classification_data/patch_images\12432.png,0,-1,0
./Image_classification_data/patch_images\12433.png,0,-1,0
./Image_classification_data/patch_images\12434.png,0,-1,0
./Image_classification_data/patch_images\12435.png,0,-1,0
./Image_classification_data/patch_images\12436.png,0,-1,0
./Image_classification_data/patch_images\12437.png,0,-1,0
./Image_classification_data/patch_images\12438.png,0,-1,0
./Image_classification_data/patch_images\12439.png,0,-1,0
./Image_classification_data/patch_images\12440.png,0,-1,0
./Image_classification_data/patch_images\12441.png,0,-1,0
./Image_classification_data/patch_images\12442.png,0,-1,0
./Image_classification_data/patch_images\12443.png,0,-1,0
./Image_classification_data/patch_images\12444.png,0,-1,0
./Image_classification_data/patch_images\12445.png,0,-1,0
./Image_classification_data/patch_images\12446.png,0,-1,0
./Image_classification_data/patch_images\12447.png,0,-1,0
./Image_classification_data/patch_images\12448.png,0,-1,0
./Image_classification_data/patch_images\12449.png,0,-1,0
./Image_classification_data/patch_images\12450.png,0,-1,0
./Image_classification_data/patch_images\12451.png,0,-1,0
./Image_classification_data/patch_images\12452.png,0,-1,0
./Image_classification_data/patch_images\12453.png,0,-1,0
./Image_classification_data/patch_images\12454.png,0,-1,0
./Image_classification_data/patch_images\12455.png,0,-1,0
./Image_classification_data/patch_images\12456.png,0,-1,0
./Image_classification_data/patch_images\12457.png,0,-1,0
./Image_classification_data/patch_images\12458.png,0,-1,0
./Image_classification_data/patch_images\12459.png,0,-1,0
./Image_classification_data/patch_images\12460.png,0,-1,0
./Image_classification_data/patch_images\12461.png,0,-1,0
./Image_classification_data/patch_images\12462.png,0,-1,0
./Image_classification_data/patch_images\12463.png,0,-1,0
./Image_classification_data/patch_images\12464.png,0,-1,0
./Image_classification_data/patch_images\12465.png,0,-1,0
./Image_classification_data/patch_images\12466.png,0,-1,0
./Image_classification_data/patch_images\12467.png,0,-1,0
./Image_classification_data/patch_images\12468.png,0,-1,0
./Image_classification_data/patch_images\12469.png,0,-1,0
./Image_classification_data/patch_images\12470.png,0,-1,0
./Image_classification_data/patch_images\12471.png,0,-1,0
./Image_classification_data/patch_images\12472.png,0,-1,0
./Image_classification_data/patch_images\12473.png,0,-1,0
./Image_classification_data/patch_images\12474.png,0,-1,0
./Image_classification_data/patch_images\12475.png,0,-1,0
./Image_classification_data/patch_images\12476.png,0,-1,0
./Image_classification_data/patch_images\12477.png,0,-1,0
./Image_classification_data/patch_images\12478.png,0,-1,0
./Image_classification_data/patch_images\12479.png,0,-1,0
./Image_classification_data/patch_images\12480.png,0,-1,0
./Image_classification_data/patch_images\12481.png,0,-1,0
./Image_classification_data/patch_images\12482.png,0,-1,0
./Image_classification_data/patch_images\12483.png,0,-1,0
./Image_classification_data/patch_images\12484.png,0,-1,0
./Image_classification_data/patch_images\12485.png,0,-1,0
./Image_classification_data/patch_images\12486.png,0,-1,0
./Image_classification_data/patch_images\12489.png,0,-1,0
./Image_classification_data/patch_images\12490.png,0,-1,0
./Image_classification_data/patch_images\12491.png,0,-1,0
./Image_classification_data/patch_images\12492.png,0,-1,0
./Image_classification_data/patch_images\12493.png,0,-1,0
./Image_classification_data/patch_images\12494.png,0,-1,0
./Image_classification_data/patch_images\12495.png,0,-1,0
./Image_classification_data/patch_images\12496.png,0,-1,0
./Image_classification_data/patch_images\12497.png,0,-1,0
./Image_classification_data/patch_images\12498.png,0,-1,0
./Image_classification_data/patch_images\12499.png,0,-1,0
./Image_classification_data/patch_images\12500.png,0,-1,0
./Image_classification_data/patch_images\12501.png,0,-1,0
./Image_classification_data/patch_images\12503.png,0,-1,0
./Image_classification_data/patch_images\12504.png,0,-1,0
./Image_classification_data/patch_images\12505.png,0,-1,0
./Image_classification_data/patch_images\12506.png,0,-1,0
./Image_classification_data/patch_images\12507.png,0,-1,0
./Image_classification_data/patch_images\12508.png,0,-1,0
./Image_classification_data/patch_images\12509.png,0,-1,0
./Image_classification_data/patch_images\12510.png,0,-1,0
./Image_classification_data/patch_images\12511.png,0,-1,0
./Image_classification_data/patch_images\12512.png,0,-1,0
./Image_classification_data/patch_images\12513.png,0,-1,0
./Image_classification_data/patch_images\12514.png,0,-1,0
./Image_classification_data/patch_images\12515.png,0,-1,0
./Image_classification_data/patch_images\12516.png,0,-1,0
./Image_classification_data/patch_images\12517.png,0,-1,0
./Image_classification_data/patch_images\12526.png,1,-1,0
./Image_classification_data/patch_images\12527.png,1,-1,0
./Image_classification_data/patch_images\12529.png,1,-1,0
./Image_classification_data/patch_images\12530.png,1,-1,0
./Image_classification_data/patch_images\12531.png,1,-1,0
./Image_classification_data/patch_images\12532.png,1,-1,0
./Image_classification_data/patch_images\12533.png,1,-1,0
./Image_classification_data/patch_images\12534.png,1,-1,0
./Image_classification_data/patch_images\12535.png,1,-1,0
./Image_classification_data/patch_images\12536.png,1,-1,0
./Image_classification_data/patch_images\12537.png,1,-1,0
./Image_classification_data/patch_images\12538.png,1,-1,0
./Image_classification_data/patch_images\12539.png,1,-1,0
./Image_classification_data/patch_images\12540.png,1,-1,0
./Image_classification_data/patch_images\12541.png,1,-1,0
./Image_classification_data/patch_images\12542.png,1,-1,0
./Image_classification_data/patch_images\12543.png,1,-1,0
./Image_classification_data/patch_images\12544.png,1,-1,0
./Image_classification_data/patch_images\12545.png,1,-1,0
./Image_classification_data/patch_images\12546.png,1,-1,0
./Image_classification_data/patch_images\12547.png,1,-1,0
./Image_classification_data/patch_images\12548.png,1,-1,0
./Image_classification_data/patch_images\12549.png,1,-1,0
./Image_classification_data/patch_images\12550.png,1,-1,0
./Image_classification_data/patch_images\12551.png,1,-1,0
./Image_classification_data/patch_images\12552.png,1,-1,0
./Image_classification_data/patch_images\12553.png,1,-1,0
./Image_classification_data/patch_images\12555.png,1,-1,0
./Image_classification_data/patch_images\12556.png,1,-1,0
./Image_classification_data/patch_images\12557.png,1,-1,0
./Image_classification_data/patch_images\12558.png,1,-1,0
./Image_classification_data/patch_images\12559.png,1,-1,0
./Image_classification_data/patch_images\12560.png,1,-1,0
./Image_classification_data/patch_images\12562.png,1,-1,0
./Image_classification_data/patch_images\12563.png,1,-1,0
./Image_classification_data/patch_images\12564.png,1,-1,0
./Image_classification_data/patch_images\12566.png,1,-1,0
./Image_classification_data/patch_images\12567.png,1,-1,0
./Image_classification_data/patch_images\12568.png,1,-1,0
./Image_classification_data/patch_images\12570.png,1,-1,0
./Image_classification_data/patch_images\12571.png,1,-1,0
./Image_classification_data/patch_images\12572.png,1,-1,0
./Image_classification_data/patch_images\12573.png,1,-1,0
./Image_classification_data/patch_images\12575.png,1,-1,0
./Image_classification_data/patch_images\12576.png,1,-1,0
./Image_classification_data/patch_images\12577.png,1,-1,0
./Image_classification_data/patch_images\12578.png,1,-1,0
./Image_classification_data/patch_images\12579.png,1,-1,0
./Image_classification_data/patch_images\12580.png,1,-1,0
./Image_classification_data/patch_images\12581.png,1,-1,0
./Image_classification_data/patch_images\12582.png,1,-1,0
./Image_classification_data/patch_images\12583.png,1,-1,0
./Image_classification_data/patch_images\12584.png,1,-1,0
./Image_classification_data/patch_images\12585.png,1,-1,0
./Image_classification_data/patch_images\12586.png,1,-1,0
./Image_classification_data/patch_images\12587.png,1,-1,0
./Image_classification_data/patch_images\12588.png,1,-1,0
./Image_classification_data/patch_images\12590.png,1,-1,0
./Image_classification_data/patch_images\12591.png,1,-1,0
./Image_classification_data/patch_images\12592.png,1,-1,0
./Image_classification_data/patch_images\12593.png,1,-1,0
./Image_classification_data/patch_images\12594.png,1,-1,0
./Image_classification_data/patch_images\12595.png,1,-1,0
./Image_classification_data/patch_images\12596.png,1,-1,0
./Image_classification_data/patch_images\12597.png,1,-1,0
./Image_classification_data/patch_images\12598.png,1,-1,0
./Image_classification_data/patch_images\12599.png,1,-1,0
./Image_classification_data/patch_images\12600.png,1,-1,0
./Image_classification_data/patch_images\12601.png,1,-1,0
./Image_classification_data/patch_images\12602.png,1,-1,0
./Image_classification_data/patch_images\12603.png,1,-1,0
./Image_classification_data/patch_images\12605.png,1,-1,0
./Image_classification_data/patch_images\12606.png,1,-1,0
./Image_classification_data/patch_images\12607.png,1,-1,0
./Image_classification_data/patch_images\12608.png,1,-1,0
./Image_classification_data/patch_images\12609.png,1,-1,0
./Image_classification_data/patch_images\12610.png,1,-1,0
./Image_classification_data/patch_images\12611.png,1,-1,0
./Image_classification_data/patch_images\12612.png,1,-1,0
./Image_classification_data/patch_images\12614.png,1,-1,0
./Image_classification_data/patch_images\12615.png,1,-1,0
./Image_classification_data/patch_images\12616.png,1,-1,0
./Image_classification_data/patch_images\12617.png,1,-1,0
./Image_classification_data/patch_images\12618.png,1,-1,0
./Image_classification_data/patch_images\12619.png,1,-1,0
./Image_classification_data/patch_images\12620.png,1,-1,0
./Image_classification_data/patch_images\12621.png,1,-1,0
./Image_classification_data/patch_images\12622.png,1,-1,0
./Image_classification_data/patch_images\12623.png,1,-1,0
./Image_classification_data/patch_images\12624.png,1,-1,0
./Image_classification_data/patch_images\12625.png,1,-1,0
./Image_classification_data/patch_images\12626.png,1,-1,0
./Image_classification_data/patch_images\12627.png,1,-1,0
./Image_classification_data/patch_images\12628.png,1,-1,0
./Image_classification_data/patch_images\12630.png,1,-1,0
./Image_classification_data/patch_images\12631.png,1,-1,0
./Image_classification_data/patch_images\12632.png,1,-1,0
./Image_classification_data/patch_images\12633.png,1,-1,0
./Image_classification_data/patch_images\12634.png,1,-1,0
./Image_classification_data/patch_images\12635.png,1,-1,0
./Image_classification_data/patch_images\12636.png,1,-1,0
./Image_classification_data/patch_images\12637.png,1,-1,0
./Image_classification_data/patch_images\12638.png,1,-1,0
./Image_classification_data/patch_images\12639.png,1,-1,0
./Image_classification_data/patch_images\12640.png,1,-1,0
./Image_classification_data/patch_images\12641.png,1,-1,0
./Image_classification_data/patch_images\12642.png,1,-1,0
./Image_classification_data/patch_images\12643.png,1,-1,0
./Image_classification_data/patch_images\12644.png,1,-1,0
./Image_classification_data/patch_images\12645.png,1,-1,0
./Image_classification_data/patch_images\12646.png,1,-1,0
./Image_classification_data/patch_images\12647.png,1,-1,0
./Image_classification_data/patch_images\12648.png,1,-1,0
./Image_classification_data/patch_images\12649.png,1,-1,0
./Image_classification_data/patch_images\12650.png,1,-1,0
./Image_classification_data/patch_images\12651.png,1,-1,0
./Image_classification_data/patch_images\12652.png,1,-1,0
./Image_classification_data/patch_images\12653.png,1,-1,0
./Image_classification_data/patch_images\12654.png,1,-1,0
./Image_classification_data/patch_images\12655.png,1,-1,0
./Image_classification_data/patch_images\12656.png,1,-1,0
./Image_classification_data/patch_images\12657.png,1,-1,0
./Image_classification_data/patch_images\12658.png,1,-1,0
./Image_classification_data/patch_images\12659.png,1,-1,0
./Image_classification_data/patch_images\12661.png,1,-1,0
./Image_classification_data/patch_images\12662.png,1,-1,0
./Image_classification_data/patch_images\12663.png,1,-1,0
./Image_classification_data/patch_images\12664.png,1,-1,0
./Image_classification_data/patch_images\12665.png,1,-1,0
./Image_classification_data/patch_images\12666.png,1,-1,0
./Image_classification_data/patch_images\12667.png,1,-1,0
./Image_classification_data/patch_images\12668.png,1,-1,0
./Image_classification_data/patch_images\12669.png,1,-1,0
./Image_classification_data/patch_images\12670.png,1,-1,0
./Image_classification_data/patch_images\12671.png,1,-1,0
./Image_classification_data/patch_images\12672.png,1,-1,0
./Image_classification_data/patch_images\12673.png,1,-1,0
./Image_classification_data/patch_images\12675.png,1,-1,0
./Image_classification_data/patch_images\12676.png,1,-1,0
./Image_classification_data/patch_images\12681.png,0,-1,0
./Image_classification_data/patch_images\12682.png,0,-1,0
./Image_classification_data/patch_images\12683.png,0,-1,0
./Image_classification_data/patch_images\12684.png,0,-1,0
./Image_classification_data/patch_images\12685.png,0,-1,0
./Image_classification_data/patch_images\12686.png,0,-1,0
./Image_classification_data/patch_images\12687.png,0,-1,0
./Image_classification_data/patch_images\12688.png,0,-1,0
./Image_classification_data/patch_images\12689.png,0,-1,0
./Image_classification_data/patch_images\12690.png,0,-1,0
./Image_classification_data/patch_images\12691.png,0,-1,0
./Image_classification_data/patch_images\12692.png,0,-1,0
./Image_classification_data/patch_images\12693.png,0,-1,0
./Image_classification_data/patch_images\12694.png,0,-1,0
./Image_classification_data/patch_images\12695.png,0,-1,0
./Image_classification_data/patch_images\12696.png,0,-1,0
./Image_classification_data/patch_images\12697.png,0,-1,0
./Image_classification_data/patch_images\12698.png,0,-1,0
./Image_classification_data/patch_images\12699.png,0,-1,0
./Image_classification_data/patch_images\12700.png,0,-1,0
./Image_classification_data/patch_images\12701.png,0,-1,0
./Image_classification_data/patch_images\12702.png,0,-1,0
./Image_classification_data/patch_images\12703.png,0,-1,0
./Image_classification_data/patch_images\12704.png,0,-1,0
./Image_classification_data/patch_images\12705.png,0,-1,0
./Image_classification_data/patch_images\12706.png,0,-1,0
./Image_classification_data/patch_images\12707.png,0,-1,0
./Image_classification_data/patch_images\12708.png,0,-1,0
./Image_classification_data/patch_images\12709.png,0,-1,0
./Image_classification_data/patch_images\12710.png,0,-1,0
./Image_classification_data/patch_images\12711.png,0,-1,0
./Image_classification_data/patch_images\12712.png,0,-1,0
./Image_classification_data/patch_images\12713.png,0,-1,0
./Image_classification_data/patch_images\12714.png,0,-1,0
./Image_classification_data/patch_images\12715.png,0,-1,0
./Image_classification_data/patch_images\12716.png,0,-1,0
./Image_classification_data/patch_images\12717.png,0,-1,0
./Image_classification_data/patch_images\12718.png,0,-1,0
./Image_classification_data/patch_images\12719.png,0,-1,0
./Image_classification_data/patch_images\12720.png,0,-1,0
./Image_classification_data/patch_images\12721.png,0,-1,0
./Image_classification_data/patch_images\12722.png,0,-1,0
./Image_classification_data/patch_images\12723.png,0,-1,0
./Image_classification_data/patch_images\12726.png,0,-1,0
./Image_classification_data/patch_images\12727.png,0,-1,0
./Image_classification_data/patch_images\12728.png,0,-1,0
./Image_classification_data/patch_images\12729.png,0,-1,0
./Image_classification_data/patch_images\12731.png,0,-1,0
./Image_classification_data/patch_images\12732.png,0,-1,0
./Image_classification_data/patch_images\12733.png,0,-1,0
./Image_classification_data/patch_images\12734.png,0,-1,0
./Image_classification_data/patch_images\12735.png,0,-1,0
./Image_classification_data/patch_images\12736.png,0,-1,0
./Image_classification_data/patch_images\12737.png,0,-1,0
./Image_classification_data/patch_images\12738.png,0,-1,0
./Image_classification_data/patch_images\12739.png,0,-1,0
./Image_classification_data/patch_images\12740.png,0,-1,0
./Image_classification_data/patch_images\12741.png,0,-1,0
./Image_classification_data/patch_images\12742.png,0,-1,0
./Image_classification_data/patch_images\12743.png,0,-1,0
./Image_classification_data/patch_images\12744.png,0,-1,0
./Image_classification_data/patch_images\12745.png,0,-1,0
./Image_classification_data/patch_images\12748.png,1,-1,0
./Image_classification_data/patch_images\12749.png,1,-1,0
./Image_classification_data/patch_images\12750.png,1,-1,0
./Image_classification_data/patch_images\12751.png,1,-1,0
./Image_classification_data/patch_images\12752.png,1,-1,0
./Image_classification_data/patch_images\12753.png,1,-1,0
./Image_classification_data/patch_images\12754.png,1,-1,0
./Image_classification_data/patch_images\12755.png,1,-1,0
./Image_classification_data/patch_images\12756.png,1,-1,0
./Image_classification_data/patch_images\12757.png,1,-1,0
./Image_classification_data/patch_images\12758.png,1,-1,0
./Image_classification_data/patch_images\12759.png,1,-1,0
./Image_classification_data/patch_images\12763.png,1,-1,0
./Image_classification_data/patch_images\12765.png,1,-1,0
./Image_classification_data/patch_images\12766.png,1,-1,0
./Image_classification_data/patch_images\12767.png,1,-1,0
./Image_classification_data/patch_images\12768.png,1,-1,0
./Image_classification_data/patch_images\12769.png,1,-1,0
./Image_classification_data/patch_images\12770.png,1,-1,0
./Image_classification_data/patch_images\12771.png,1,-1,0
./Image_classification_data/patch_images\12772.png,1,-1,0
./Image_classification_data/patch_images\12773.png,1,-1,0
./Image_classification_data/patch_images\12774.png,1,-1,0
./Image_classification_data/patch_images\12775.png,1,-1,0
./Image_classification_data/patch_images\12776.png,1,-1,0
./Image_classification_data/patch_images\12777.png,1,-1,0
./Image_classification_data/patch_images\12778.png,1,-1,0
./Image_classification_data/patch_images\12779.png,1,-1,0
./Image_classification_data/patch_images\12780.png,1,-1,0
./Image_classification_data/patch_images\12781.png,1,-1,0
./Image_classification_data/patch_images\12782.png,1,-1,0
./Image_classification_data/patch_images\12783.png,1,-1,0
./Image_classification_data/patch_images\12784.png,1,-1,0
./Image_classification_data/patch_images\12785.png,1,-1,0
./Image_classification_data/patch_images\12786.png,1,-1,0
./Image_classification_data/patch_images\12787.png,1,-1,0
./Image_classification_data/patch_images\12788.png,1,-1,0
./Image_classification_data/patch_images\12789.png,1,-1,0
./Image_classification_data/patch_images\12790.png,1,-1,0
./Image_classification_data/patch_images\12791.png,1,-1,0
./Image_classification_data/patch_images\12793.png,1,-1,0
./Image_classification_data/patch_images\12794.png,1,-1,0
./Image_classification_data/patch_images\12795.png,1,-1,0
./Image_classification_data/patch_images\12796.png,1,-1,0
./Image_classification_data/patch_images\12797.png,1,-1,0
./Image_classification_data/patch_images\12798.png,1,-1,0
./Image_classification_data/patch_images\12799.png,1,-1,0
./Image_classification_data/patch_images\12800.png,1,-1,0
./Image_classification_data/patch_images\12801.png,1,-1,0
./Image_classification_data/patch_images\12802.png,1,-1,0
./Image_classification_data/patch_images\12803.png,1,-1,0
./Image_classification_data/patch_images\12804.png,1,-1,0
./Image_classification_data/patch_images\12806.png,0,-1,0
./Image_classification_data/patch_images\12807.png,0,-1,0
./Image_classification_data/patch_images\12808.png,0,-1,0
./Image_classification_data/patch_images\12809.png,0,-1,0
./Image_classification_data/patch_images\12810.png,0,-1,0
./Image_classification_data/patch_images\12811.png,0,-1,0
./Image_classification_data/patch_images\12812.png,0,-1,0
./Image_classification_data/patch_images\12813.png,0,-1,0
./Image_classification_data/patch_images\12814.png,0,-1,0
./Image_classification_data/patch_images\12815.png,0,-1,0
./Image_classification_data/patch_images\12816.png,0,-1,0
./Image_classification_data/patch_images\12817.png,0,-1,0
./Image_classification_data/patch_images\12818.png,0,-1,0
./Image_classification_data/patch_images\12819.png,0,-1,0
./Image_classification_data/patch_images\12820.png,0,-1,0
./Image_classification_data/patch_images\12821.png,0,-1,0
./Image_classification_data/patch_images\12822.png,0,-1,0
./Image_classification_data/patch_images\12823.png,0,-1,0
./Image_classification_data/patch_images\12824.png,0,-1,0
./Image_classification_data/patch_images\12825.png,0,-1,0
./Image_classification_data/patch_images\12826.png,0,-1,0
./Image_classification_data/patch_images\12827.png,0,-1,0
./Image_classification_data/patch_images\12828.png,0,-1,0
./Image_classification_data/patch_images\12829.png,0,-1,0
./Image_classification_data/patch_images\12830.png,0,-1,0
./Image_classification_data/patch_images\12831.png,0,-1,0
./Image_classification_data/patch_images\12832.png,0,-1,0
./Image_classification_data/patch_images\12833.png,0,-1,0
./Image_classification_data/patch_images\12834.png,0,-1,0
./Image_classification_data/patch_images\12835.png,0,-1,0
./Image_classification_data/patch_images\12836.png,0,-1,0
./Image_classification_data/patch_images\12837.png,0,-1,0
./Image_classification_data/patch_images\12838.png,0,-1,0
./Image_classification_data/patch_images\12839.png,0,-1,0
./Image_classification_data/patch_images\12840.png,0,-1,0
./Image_classification_data/patch_images\12841.png,0,-1,0
./Image_classification_data/patch_images\12843.png,0,-1,0
./Image_classification_data/patch_images\12844.png,0,-1,0
./Image_classification_data/patch_images\12845.png,0,-1,0
./Image_classification_data/patch_images\12846.png,0,-1,0
./Image_classification_data/patch_images\12847.png,0,-1,0
./Image_classification_data/patch_images\12848.png,0,-1,0
./Image_classification_data/patch_images\12849.png,0,-1,0
./Image_classification_data/patch_images\12851.png,0,-1,0
./Image_classification_data/patch_images\12852.png,0,-1,0
./Image_classification_data/patch_images\12853.png,0,-1,0
